#{"t_start": 1565937205.1020954, "env_id": null}
r,l,t
763.873997,1000,18707.913107
898.220965,1000,18707.913636
939.146791,1000,18707.916235
926.074928,1000,18707.923031
617.298559,1000,18724.953133
453.062282,1000,18724.953465
358.312847,1000,18724.953777
826.996726,1000,18724.954029
780.753033,1000,18724.954382
594.019095,1000,18724.954643
785.928944,1000,18724.954847
894.577254,1000,18724.954938
795.981834,1000,18741.557749
780.452457,1000,18741.560012
734.50943,1000,18741.560092
756.94522,1000,18741.560245
585.021168,1000,18741.560475
817.904903,1000,18741.560476
855.702451,1000,18741.561244
751.835633,1000,18741.564175
753.635304,1000,18758.664268
828.128584,1000,18758.666676
763.359452,1000,18758.666719
727.75366,1000,18758.666779
649.82134,1000,18758.666804
686.211113,1000,18758.666847
811.218333,1000,18758.667073
834.02881,1000,18758.676956
525.675496,1000,18777.141793
818.482077,1000,18777.142297
887.297744,1000,18777.142493
667.923982,1000,18777.142682
834.093043,1000,18777.143278
809.903213,1000,18777.144941
884.287846,1000,18777.145569
887.021019,1000,18777.147055
623.395073,1000,18794.170565
499.802107,1000,18794.170694
558.176017,1000,18794.170753
907.13224,1000,18794.170913
443.478296,1000,18794.170977
839.127602,1000,18794.171122
685.557866,1000,18794.171203
955.026168,1000,18794.173171
954.812695,1000,18811.029023
909.409269,1000,18811.029184
814.73522,1000,18811.02928
948.844045,1000,18811.029279
774.725284,1000,18811.029562
890.217563,1000,18811.030203
909.447271,1000,18811.030272
890.826661,1000,18811.030329
955.74473,1000,18828.189876
585.252788,1000,18828.190246
865.005684,1000,18828.190966
775.636113,1000,18828.191139
914.25755,1000,18828.191402
897.713969,1000,18828.191402
841.294397,1000,18828.192081
831.795705,1000,18828.193581
838.944653,1000,18846.362703
898.406351,1000,18846.363977
917.467464,1000,18846.36428
941.559419,1000,18846.364368
819.212851,1000,18846.364592
858.1388,1000,18846.364933
898.152838,1000,18846.364939
833.922859,1000,18846.365109
491.914481,1000,18864.500133
825.701959,1000,18864.502852
819.08114,1000,18864.502885
858.050738,1000,18864.504016
948.103023,1000,18864.504677
842.433543,1000,18864.505385
834.196788,1000,18864.505546
842.117281,1000,18864.509308
917.983733,1000,18881.417715
922.574048,1000,18881.420904
906.686933,1000,18881.420933
713.666223,1000,18881.420952
671.252088,1000,18881.421132
757.436125,1000,18881.421773
683.533442,1000,18881.422289
858.601492,1000,18881.429236
863.180245,1000,18898.043794
855.719045,1000,18898.043948
663.788421,1000,18898.044119
827.667132,1000,18898.044252
675.233274,1000,18898.044281
807.619144,1000,18898.044283
733.951612,1000,18898.044469
1005.407879,1000,18898.044705
793.257485,1000,18914.784708
751.281133,1000,18914.78473
689.664803,1000,18914.784892
749.635028,1000,18914.784956
880.103089,1000,18914.785115
789.296405,1000,18914.785326
879.254694,1000,18914.787528
830.539654,1000,18914.788258
888.998413,1000,18932.313604
914.401231,1000,18932.313636
762.521049,1000,18932.313729
865.643461,1000,18932.314127
947.967046,1000,18932.314412
857.903438,1000,18932.314802
729.472938,1000,18932.314862
891.198704,1000,18932.317794
765.425875,1000,18949.211154
619.560003,1000,18949.211538
775.786053,1000,18949.211707
812.116548,1000,18949.21186
682.006763,1000,18949.212102
722.300992,1000,18949.212124
574.454601,1000,18949.212128
942.545839,1000,18949.212553
396.193511,1000,18966.284278
702.280475,1000,18966.287273
382.347304,1000,18966.287501
732.241779,1000,18966.287618
435.14015,1000,18966.288141
353.673509,1000,18966.288936
336.889146,1000,18966.289132
488.853582,1000,18966.292724
386.923327,1000,18984.479654
403.223161,1000,18984.48003
559.784657,1000,18984.480749
776.150772,1000,18984.481011
727.939764,1000,18984.481114
567.42935,1000,18984.481176
547.705052,1000,18984.481457
373.964578,1000,18984.481479
699.19031,1000,19002.258831
583.187481,1000,19002.259699
746.299889,1000,19002.260453
889.99479,1000,19002.260566
935.662712,1000,19002.260617
732.709168,1000,19002.260707
647.891545,1000,19002.260931
698.281312,1000,19002.261117
771.088681,1000,19019.589605
774.067953,1000,19019.592488
642.582703,1000,19019.592503
700.576084,1000,19019.593071
722.502128,1000,19019.59367
645.165259,1000,19019.593759
682.159125,1000,19019.59446
695.431516,1000,19019.601464
331.487374,1000,19037.878541
652.965981,1000,19037.880219
768.917145,1000,19037.880461
910.200804,1000,19037.880465
549.487882,1000,19037.88049
732.681931,1000,19037.881124
403.66518,1000,19037.88126
729.56798,1000,19037.88633
498.5619,1000,19055.768407
767.454306,1000,19055.770735
551.854406,1000,19055.770887
663.390484,1000,19055.772081
690.22421,1000,19055.772291
409.625276,1000,19055.772406
879.941463,1000,19055.773494
557.049261,1000,19055.777982
367.158253,1000,19073.785367
540.745878,1000,19073.787882
455.366979,1000,19073.788073
669.050924,1000,19073.788073
844.081052,1000,19073.788252
796.509428,1000,19073.788674
685.722986,1000,19073.788849
424.612877,1000,19073.792786
724.335977,1000,19090.853153
849.856707,1000,19090.854581
577.663004,1000,19090.854869
995.205027,1000,19090.855059
717.467811,1000,19090.855203
889.348639,1000,19090.855233
912.747595,1000,19090.856004
683.827412,1000,19090.858381
556.719798,1000,19109.749344
862.490055,1000,19109.75007
825.963081,1000,19109.750734
809.71162,1000,19109.750912
854.689105,1000,19109.752292
804.917821,1000,19109.753588
754.667862,1000,19109.753751
798.802176,1000,19109.754587
844.215745,1000,19127.248662
729.565345,1000,19127.248737
518.26735,1000,19127.248796
727.566778,1000,19127.249364
796.405913,1000,19127.249438
888.607251,1000,19127.249435
838.268794,1000,19127.249805
538.371886,1000,19127.252777
974.195436,1000,19144.285184
635.327105,1000,19144.288348
919.539977,1000,19144.288351
500.845617,1000,19144.288796
977.272111,1000,19144.288796
890.522656,1000,19144.288806
963.101577,1000,19144.28944
1058.185307,1000,19144.297124
587.605177,1000,19162.447732
926.127977,1000,19162.447979
903.470406,1000,19162.448667
928.943036,1000,19162.448725
997.565354,1000,19162.449759
816.604364,1000,19162.450095
886.913828,1000,19162.45018
968.569058,1000,19162.450216
828.06871,1000,19179.58237
670.223846,1000,19179.584456
1018.144126,1000,19179.584535
767.050727,1000,19179.584873
544.170366,1000,19179.585186
456.578154,1000,19179.585576
843.700283,1000,19179.586642
583.911044,1000,19179.589148
838.047802,1000,19196.015704
767.960692,1000,19196.01708
478.520448,1000,19196.017144
887.627458,1000,19196.017313
571.893941,1000,19196.017468
781.31787,1000,19196.017815
514.519403,1000,19196.01787
448.920568,1000,19196.022055
827.869759,1000,19213.16591
814.611998,1000,19213.166264
332.477259,1000,19213.166299
863.326947,1000,19213.1663
686.334997,1000,19213.166528
963.82959,1000,19213.167084
774.197771,1000,19213.167238
531.442996,1000,19213.168031
910.26629,1000,19231.752023
814.028842,1000,19231.752179
951.501368,1000,19231.752226
700.494453,1000,19231.752643
942.278195,1000,19231.752981
869.604406,1000,19231.754221
943.858193,1000,19231.75475
944.16549,1000,19231.755515
482.723707,1000,19248.843146
448.444333,1000,19248.844653
394.84669,1000,19248.844796
359.90883,1000,19248.845231
373.607403,1000,19248.845397
673.117548,1000,19248.845515
428.191725,1000,19248.846455
588.364778,1000,19248.853288
745.794633,1000,19265.685635
761.525435,1000,19265.6876
715.95641,1000,19265.687608
734.677281,1000,19265.687672
907.495935,1000,19265.687815
872.685369,1000,19265.687829
625.987161,1000,19265.687844
858.749918,1000,19265.693313
322.647066,1000,19281.965028
761.23714,1000,19281.968055
939.921213,1000,19281.968055
363.559612,1000,19281.968082
619.078939,1000,19281.968423
490.575297,1000,19281.968555
761.380404,1000,19281.968735
849.447321,1000,19281.97286
301.302768,1000,19301.230546
807.565919,1000,19301.233409
450.463847,1000,19301.233807
473.873494,1000,19301.234317
713.830773,1000,19301.236962
791.033218,1000,19301.237119
786.690773,1000,19301.237826
340.00006,1000,19301.240875
924.810635,1000,19318.32388
925.798599,1000,19318.323895
901.682907,1000,19318.323955
418.799616,1000,19318.324103
1057.220533,1000,19318.324295
755.10722,1000,19318.324584
419.204248,1000,19318.324584
922.095589,1000,19318.325727
330.410205,1000,19335.154599
1011.883619,1000,19335.154608
795.524641,1000,19335.154732
668.799832,1000,19335.154868
908.21562,1000,19335.15495
903.792767,1000,19335.154982
545.062162,1000,19335.155238
938.424317,1000,19335.155438
410.527721,1000,19352.618307
387.672968,1000,19352.62013
427.733036,1000,19352.62043
716.686338,1000,19352.620754
482.145391,1000,19352.621041
465.382072,1000,19352.621041
891.456227,1000,19352.6211
456.010242,1000,19352.625266
453.670438,1000,19372.590892
701.074116,1000,19372.591522
945.029342,1000,19372.594204
922.506905,1000,19372.594428
954.855958,1000,19372.594562
960.557347,1000,19372.594637
808.574127,1000,19372.594666
883.26899,1000,19372.594992
491.392935,1000,19390.599229
668.746996,1000,19390.599967
647.020799,1000,19390.600086
843.434148,1000,19390.600317
519.27602,1000,19390.601041
524.98034,1000,19390.601196
868.227819,1000,19390.601253
775.319922,1000,19390.603016
953.689929,1000,19407.663576
1040.193662,1000,19407.663751
535.55461,1000,19407.663868
1020.629438,1000,19407.663868
1020.373234,1000,19407.663901
1011.310042,1000,19407.664201
705.138866,1000,19407.664948
828.146758,1000,19407.665363
917.107779,1000,19424.84269
696.953818,1000,19424.842709
942.336118,1000,19424.8429
388.634113,1000,19424.843324
1003.528038,1000,19424.843331
444.273026,1000,19424.843527
1006.68102,1000,19424.843612
965.51167,1000,19424.843793
861.775652,1000,19441.789782
725.274722,1000,19441.791921
458.814143,1000,19441.792087
886.327482,1000,19441.79218
659.421618,1000,19441.792316
883.940467,1000,19441.793088
954.909044,1000,19441.793632
883.667731,1000,19441.796744
818.310618,1000,19459.50381
452.432821,1000,19459.504779
909.588874,1000,19459.504905
746.559205,1000,19459.504929
691.299053,1000,19459.505058
823.477277,1000,19459.505095
1046.091816,1000,19459.505199
847.237374,1000,19459.511111
748.924248,1000,19476.5712
912.634697,1000,19476.571696
866.568954,1000,19476.571779
891.970284,1000,19476.571864
934.015244,1000,19476.57199
734.985245,1000,19476.572163
768.901401,1000,19476.572251
896.283083,1000,19476.574605
638.408621,1000,19493.386957
925.583272,1000,19493.387646
942.214304,1000,19493.387753
809.792131,1000,19493.388046
876.601042,1000,19493.388278
863.068416,1000,19493.388386
855.247747,1000,19493.38884
948.359666,1000,19493.390018
502.30205,1000,19510.471011
899.60034,1000,19510.47105
865.480045,1000,19510.471265
837.810884,1000,19510.471544
831.97489,1000,19510.472149
921.936766,1000,19510.472782
897.417856,1000,19510.473319
887.310136,1000,19510.474105
787.535049,1000,19529.455436
842.966627,1000,19529.455695
869.665005,1000,19529.456264
930.294969,1000,19529.456649
874.806958,1000,19529.456969
927.815752,1000,19529.456988
915.734813,1000,19529.458158
913.748921,1000,19529.459115
832.740414,1000,19548.062762
787.877659,1000,19548.064122
1026.655756,1000,19548.064669
929.561444,1000,19548.064997
953.046893,1000,19548.065457
884.412942,1000,19548.065544
897.002157,1000,19548.065545
907.400459,1000,19548.067387
654.266763,1000,19567.237903
634.139411,1000,19567.2396
501.314017,1000,19567.240054
498.904616,1000,19567.241181
865.402931,1000,19567.241763
684.341565,1000,19567.24225
897.862567,1000,19567.243656
902.983466,1000,19567.252892
783.675322,1000,19585.508771
983.000944,1000,19585.509181
682.803521,1000,19585.509362
833.650818,1000,19585.509488
652.665038,1000,19585.509698
683.835813,1000,19585.509785
928.292996,1000,19585.510714
1011.670623,1000,19585.512953
691.00788,1000,19602.920063
466.036696,1000,19602.92006
621.643361,1000,19602.920571
906.217252,1000,19602.921045
901.850738,1000,19602.921203
927.12831,1000,19602.921588
940.289071,1000,19602.922467
761.476088,1000,19602.92319
832.825871,1000,19620.006359
730.099688,1000,19620.006505
719.457855,1000,19620.006705
918.551006,1000,19620.006738
779.344536,1000,19620.006891
687.784727,1000,19620.006914
747.677717,1000,19620.007042
888.332885,1000,19620.007637
539.006584,1000,19638.989682
907.864657,1000,19638.993576
876.782424,1000,19638.993933
912.235673,1000,19638.996132
951.148711,1000,19638.996134
869.794116,1000,19638.997015
887.254159,1000,19638.997769
903.687693,1000,19639.00228
938.145926,1000,19657.476316
526.298766,1000,19657.478663
539.940217,1000,19657.479452
951.466426,1000,19657.479805
741.237523,1000,19657.480197
925.58788,1000,19657.480237
941.490152,1000,19657.481951
902.461013,1000,19657.490277
919.811879,1000,19673.785519
955.548695,1000,19673.788607
705.546994,1000,19673.788677
1024.610233,1000,19673.788685
662.813097,1000,19673.789025
929.419484,1000,19673.789465
919.658315,1000,19673.789787
1024.72663,1000,19673.79727
662.160552,1000,19691.305999
793.64245,1000,19691.308405
752.830057,1000,19691.308788
441.011629,1000,19691.30891
739.185674,1000,19691.309028
862.102171,1000,19691.309669
496.593003,1000,19691.313212
504.590364,1000,19691.313288
863.298048,1000,19708.778064
889.166674,1000,19708.77842
624.710623,1000,19708.778975
819.877937,1000,19708.779567
662.781142,1000,19708.780521
900.686507,1000,19708.780727
929.612414,1000,19708.781076
810.45353,1000,19708.781308
357.818313,1000,19725.707611
339.901278,1000,19725.710274
503.121279,1000,19725.710557
641.981267,1000,19725.710715
444.522026,1000,19725.710808
926.685286,1000,19725.711779
799.802423,1000,19725.712671
387.714884,1000,19725.71826
352.933198,1000,19742.636849
373.692297,1000,19742.638099
463.458453,1000,19742.638124
586.296289,1000,19742.638188
872.223376,1000,19742.63825
576.503622,1000,19742.638297
530.963099,1000,19742.638651
835.317824,1000,19742.640736
841.185659,1000,19760.261655
888.772687,1000,19760.264316
834.395816,1000,19760.264352
757.799198,1000,19760.264396
924.079698,1000,19760.264881
905.805944,1000,19760.265076
940.457122,1000,19760.266257
921.942978,1000,19760.268868
933.155956,1000,19777.061766
817.476914,1000,19777.063767
990.402561,1000,19777.064083
888.579824,1000,19777.064578
955.322531,1000,19777.064581
895.6922,1000,19777.0647
918.362649,1000,19777.064991
1001.260449,1000,19777.068503
928.74692,1000,19795.763632
687.166792,1000,19795.763772
840.464164,1000,19795.7641
885.920088,1000,19795.764325
758.074114,1000,19795.764654
926.00246,1000,19795.765003
976.590129,1000,19795.76635
1021.312883,1000,19795.770706
541.130945,1000,19812.998904
849.809009,1000,19812.999296
970.101813,1000,19812.999871
988.718919,1000,19813.000696
924.298594,1000,19813.000729
775.601347,1000,19813.00088
859.201174,1000,19813.00106
956.810439,1000,19813.001631
917.013408,1000,19829.817264
896.270313,1000,19829.817981
493.468695,1000,19829.818175
855.362582,1000,19829.818269
950.450378,1000,19829.818483
693.975426,1000,19829.818785
